rank,breed_id,breed_name,type,loading
148,92,Feist,Dog,-0.0
149,91,Eskimo Dog,Dog,-0.0
150,90,Entlebucher,Dog,-0.0
151,87,English Shepherd,Dog,-0.0
152,89,English Toy Spaniel,Dog,-0.0
153,275,LaPerm,Cat,-0.0
154,84,English Coonhound,Dog,-0.0
155,229,Welsh Springer Spaniel,Dog,-0.0
156,79,Dogo Argentino,Dog,-0.0
157,80,Dogue de Bordeaux,Dog,-0.0
158,226,Vizsla,Dog,-0.0
159,175,Podengo Portugueso,Dog,-0.0
160,29,Bichon Frise,Dog,-0.0
161,28,Bernese Mountain Dog,Dog,-0.0
162,13,Appenzell Mountain Dog,Dog,-0.0
163,22,Beauceron,Dog,-0.0
164,203,Shetland Sheepdog Sheltie,Dog,-1.7e-05
165,202,Shepherd,Dog,-1.8e-05
166,15,Australian Kelpie,Dog,-2.5e-05
167,16,Australian Shepherd,Dog,-3.1e-05
168,233,Whippet,Dog,-3.4e-05
169,108,Glen of Imaal Terrier,Dog,-3.4e-05
170,148,Manchester Terrier,Dog,-3.4e-05
171,96,Finnish Spitz,Dog,-3.6e-05
172,260,Cymric,Cat,-4.3e-05
173,7,American Bulldog,Dog,-4.3e-05
174,214,Staffordshire Bull Terrier,Dog,-4.3e-05
175,217,Swedish Vallhund,Dog,-4.3e-05
176,154,Mountain Dog,Dog,-4.3e-05
177,165,Old English Sheepdog,Dog,-4.3e-05
178,99,Foxhound,Dog,-4.3e-05
179,298,Sphynx (hairless cat),Cat,-4.3e-05
180,287,Ragamuffin,Cat,-4.3e-05
181,23,Bedlington Terrier,Dog,-4.3e-05
182,3,Airedale Terrier,Dog,-4.3e-05
183,143,Lancashire Heeler,Dog,-4.3e-05
184,56,Cattle Dog,Dog,-4.5e-05
185,125,Irish Wolfhound,Dog,-4.8e-05
186,159,Norfolk Terrier,Dog,-4.8e-05
187,61,Chinese Crested Dog,Dog,-5e-05
188,4,Akbash,Dog,-5.2e-05
189,290,Scottish Fold,Cat,-5.2e-05
190,102,German Pinscher,Dog,-5.4e-05
191,139,Kuvasz,Dog,-5.5e-05
192,31,Black Labrador Retriever,Dog,-5.5e-05
193,269,Extra-Toes Cat (Hemingway Polydactyl),Cat,-5.9e-05
194,150,Mastiff,Dog,-6e-05
195,5,Akita,Dog,-7e-05
196,26,Belgian Shepherd Malinois,Dog,-7.3e-05
197,114,Greyhound,Dog,-7.7e-05
198,1,Affenpinscher,Dog,-7.7e-05
199,18,Basenji,Dog,-7.7e-05
200,204,Shiba Inu,Dog,-8.1e-05
201,132,Kai Dog,Dog,-8.6e-05
202,232,Wheaten Terrier,Dog,-8.6e-05
203,234,White German Shepherd,Dog,-8.6e-05
204,145,Lhasa Apso,Dog,-8.6e-05
205,215,Standard Poodle,Dog,-8.6e-05
206,11,American Water Spaniel,Dog,-8.6e-05
207,146,Lowchen,Dog,-8.6e-05
208,21,Bearded Collie,Dog,-9e-05
209,228,Welsh Corgi,Dog,-9.1e-05
210,281,Ocicat,Cat,-9.6e-05
211,257,Chausie,Cat,-0.000104
212,262,Dilute Calico,Cat,-0.000111
213,185,Rat Terrier,Dog,-0.000112
214,10,American Staffordshire Terrier,Dog,-0.000115
215,122,Irish Setter,Dog,-0.000128
216,25,Belgian Shepherd Laekenois,Dog,-0.000129
217,65,Chow Chow,Dog,-0.000129
218,155,Munsterlander,Dog,-0.000129
219,256,Chartreux,Cat,-0.000134
220,98,Fox Terrier,Dog,-0.000145
221,111,Great Dane,Dog,-0.000148
222,24,Belgian Shepherd Dog Sheepdog,Dog,-0.000149
223,105,German Spitz,Dog,-0.000161
224,50,Bullmastiff,Dog,-0.000167
225,190,Saint Bernard,Dog,-0.000169
226,100,French Bulldog,Dog,-0.000173
227,245,Applehead Siamese,Cat,-0.000182
228,279,Nebelung,Cat,-0.000189
229,70,Collie,Dog,-0.0002
230,293,Siberian,Cat,-0.000202
231,240,Yorkshire Terrier Yorkie,Dog,-0.000209
232,82,English Bulldog,Dog,-0.000217
233,297,Somali,Cat,-0.000217
234,129,Jack Russell Terrier (Parson Russell Terrier),Dog,-0.000223
235,244,American Wirehair,Cat,-0.000223
236,188,Rhodesian Ridgeback,Dog,-0.00024
237,130,Japanese Chin,Dog,-0.000267
238,277,Manx,Cat,-0.000268
239,273,Javanese,Cat,-0.000278
240,272,Japanese Bobtail,Cat,-0.000353
241,49,Bull Terrier,Dog,-0.000382
242,231,West Highland White Terrier Westie,Dog,-0.000405
243,19,Basset Hound,Dog,-0.000422
244,302,Torbie,Cat,-0.000447
245,83,English Cocker Spaniel,Dog,-0.000451
246,167,Papillon,Dog,-0.000489
247,270,Havana,Cat,-0.000491
248,212,Spaniel,Dog,-0.000525
249,42,Boston Terrier,Dog,-0.000527
250,17,Australian Terrier,Dog,-0.000531
251,173,Pit Bull Terrier,Dog,-0.00056
252,2,Afghan Hound,Dog,-0.000567
253,200,Shar Pei,Dog,-0.000596
254,294,Silver,Cat,-0.000599
255,305,Turkish Van,Cat,-0.000614
256,58,Cavalier King Charles Spaniel,Dog,-0.000657
257,44,Boxer,Dog,-0.000667
258,267,Egyptian Mau,Cat,-0.000674
259,237,Wirehaired Terrier,Dog,-0.000693
260,97,Flat-coated Retriever,Dog,-0.000693
261,72,Corgi,Dog,-0.000708
262,300,Tiger,Cat,-0.000868
263,296,Snowshoe,Cat,-0.001048
264,78,Doberman Pinscher,Dog,-0.0011
265,284,Oriental Tabby,Cat,-0.001106
266,201,Sheep Dog,Dog,-0.001216
267,295,Singapura,Cat,-0.001308
268,39,Border Collie,Dog,-0.001345
269,278,Munchkin,Cat,-0.001463
270,304,Turkish Angora,Cat,-0.001501
271,206,Siberian Husky,Dog,-0.001519
272,253,Burmilla,Cat,-0.001528
273,280,Norwegian Forest Cat,Cat,-0.00153
274,301,Tonkinese,Cat,-0.001543
275,76,Dalmatian,Dog,-0.001585
276,182,Pug,Dog,-0.001764
277,252,Burmese,Cat,-0.001846
278,207,Silky Terrier,Dog,-0.001903
279,242,American Curl,Cat,-0.002331
280,69,Cocker Spaniel,Dog,-0.002347
281,178,Pomeranian,Dog,-0.002406
282,60,Chihuahua,Dog,-0.002921
283,246,Balinese,Cat,-0.003134
284,119,Husky,Dog,-0.003325
285,249,Bobtail,Cat,-0.003444
286,75,Dachshund,Dog,-0.003632
287,169,Pekingese,Dog,-0.003754
288,128,Jack Russell Terrier,Dog,-0.003965
289,189,Rottweiler,Dog,-0.004133
290,265,Domestic Medium Hair,Cat,-0.004283
291,241,Abyssinian,Cat,-0.00438
292,20,Beagle,Dog,-0.004859
293,147,Maltese,Dog,-0.005056
294,103,German Shepherd Dog,Dog,-0.005251
295,289,Russian Blue,Cat,-0.005399
296,152,Miniature Pinscher,Dog,-0.005438
297,243,American Shorthair,Cat,-0.007101
298,306,Tuxedo,Cat,-0.007134
299,283,Oriental Short Hair,Cat,-0.007654
300,213,Spitz,Dog,-0.008111
301,109,Golden Retriever,Dog,-0.009466
302,195,Schnauzer,Dog,-0.014839
303,179,Poodle,Dog,-0.061708
304,205,Shih Tzu,Dog,-0.095177
305,292,Siamese,Cat,-0.098575
306,218,Terrier,Dog,-0.139621
307,264,Domestic Long Hair,Cat,-0.343924
